135613;135613;;attraction;41.425.310.512.153;2.120.812;Barcelona;Club Luna;4cb22d6eaef16dcb9c65bf54;0;Nightclub;http://tour-pedia.org/api/getPlaceDetails?id=135613;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135613;;;
attraction;135618;Avinguda de Pedralbes; 7 08034 Barcelona;135618;41.388.832.464.928;21.201.007.364.804;Barcelona;Pavellons Guell;4cb2e17d39458cfada2616a0;0;Garden;http://tour-pedia.org/api/getPlaceDetails?id=135618;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135618;;
135640;135640;;attraction;41.441.515.392.593;21.709.170.270.189;Barcelona;Camp Futbol Guineueta;4cb43460eb65b1f7b72888cd;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=135640;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135640;;;
135664;135664;Badajoz 127;attraction;41.400.238.061.948;21.924.530.950.684;Barcelona;Herraiz & Soto;4cb5b51b64998cfa5cba0fa2;0;Temple;http://tour-pedia.org/api/getPlaceDetails?id=135664;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135664;;;
135671;135671;;attraction;4.141.678.334.971;21.725.629.464.316;Barcelona;F.C Martinenc;4cb5fecdb315a09368b59876;0;Gym;http://tour-pedia.org/api/getPlaceDetails?id=135671;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135671;;;
135673;135673;Provenáals 10;attraction;41.405.329.681.979;2.212.116.680.106;Barcelona;Barcelona Mar;4cb62c1586e09eb0e4a562e2;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=135673;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135673;;;
135675;135675;Fontcuberta 4;attraction;41.395.708.838.647;21.141.600.608.826;Barcelona;Plaza De Pedralbes;4cb62c2886e09eb01ca662e2;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=135675;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135675;;;
attraction;135758;Carretera de les Aigües;295;135758;41.406.807.733.294;21.179.534.852.663;Barcelona;Carretera de les Aigües;4cbad257bac937043717ee7c;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=135758;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135758;;
135807;135807;C/ Providencia 3;attraction;41.405.653.933.457;21.554.205.050.418;Barcelona;Timeline Bar;4cbe0681ca4aa1cde9d311b4;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=135807;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135807;;;
135815;135815;Vidal i Guash 16;attraction;41.446.337.371.155;21.753.251.552.582;Barcelona;Casal Jove de Roquetes;4cbf4ed9b6c4224bc15cf294;0;General Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=135815;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135815;;;
135836;135836;;attraction;41.433.332.027.963;21.491.146.087.646;Barcelona;Plaça de Joan Cornudella;4cc17d85668db60cebea13b4;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=135836;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135836;;;
attraction;135853;Camp;17;135853;41.402.549.761.027;21.372.968.325.351;Barcelona;Gin Fizz;4cc234ec9141370449c5b255;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=135853;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135853;;
135880;135880;Agricultura 207;attraction;41.416.351.021.893;22.046.535.926.898;Barcelona;Alisos;4cc33ead01fb236a1f80a4ba;0;Indie Movie Theater;http://tour-pedia.org/api/getPlaceDetails?id=135880;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135880;;;
135881;135881;Binéfar;attraction;41.424.769.313.209;22.044.711.130.869;Barcelona;Poliesportiu La Verneda;4cc33f5691413704fa84ba55;0;Basketball Stadium;http://tour-pedia.org/api/getPlaceDetails?id=135881;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135881;;;
135975;135975;;attraction;41.445.760.855.924;21.797.087.578.127;Barcelona;C.F. Montañesa;4cc9d47cd147a093b977e9ae;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=135975;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135975;;;
135977;135977;Calle Lorena;attraction;41.437.557.596.943;21.722.270.396.227;Barcelona;La Musgaña;4cc9ecebc4d06dcbf3355f03;0;Pub;http://tour-pedia.org/api/getPlaceDetails?id=135977;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135977;;;
135992;135992;;attraction;4.140.978.515.243;21.882.717.871.743;Barcelona;Almirall;4ccafda37c2ff04da4948f7e;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=135992;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135992;;;
135999;135999;;attraction;41.425.476;2.120.829;Barcelona;L'Orangerie;4ccb2562aa25a35da9260c0f;0;Hotel Bar;http://tour-pedia.org/api/getPlaceDetails?id=135999;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135999;;;
136041;136041;;attraction;41.376.324.039.707;21.298.557.278.138;Barcelona;Cros Popular Sants;4ccd2d98ee23a143485324a8;0;Racetrack;http://tour-pedia.org/api/getPlaceDetails?id=136041;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136041;;;
136046;136046;Avinguda de l'Estadi 38-40;attraction;41.365.633.248.256;21.528.482.437.134;Barcelona;Jardi d'Aclimatacio;4ccd594ec0378cfa27e68c48;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=136046;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136046;;;
136179;136179;;attraction;41.380.033.985.277;21.419.769.219.314;Barcelona;Plaça Dels Països Catalans;4cd581457da9a35d70f5e9b9;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=136179;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136179;;;
136232;136232;Plaça Dr. Barraquer 1;attraction;41.390.353.433.612;21.414.446.330.832;Barcelona;Plaça del Dr. Ignasi Barraquer;4cd7c1dda99d37045c8001ce;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=136232;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136232;;;
136270;136270;;attraction;41.387.145.420.213;21.744.152.775.678;Barcelona;Via Laietana;4cdc4c8d930af04dfe928f97;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=136270;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136270;;;
attraction;136272;Pg Garcia Faria;81;136272;41.406.199.298.092;22.163.626.420.451;Barcelona;Illa de Mar;4cdc605afc973704a2fed405;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=136272;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136272;;
136287;136287;;attraction;41.365.182;2.144.829;Barcelona;Club d'Agility Ciutat Comtal;4cdd8be27e2e236a588f791b;0;Dog Run;http://tour-pedia.org/api/getPlaceDetails?id=136287;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136287;;;
136303;136303;Plaça Virrei Amat;attraction;41.430.139.725.078;21.747.751.953.102;Barcelona;Plaça Virrei Amat;4cddd51270bba1cd42665cc4;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=136303;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136303;;;
136325;136325;;attraction;41.371.172.838.638;21.719.026.565.552;Barcelona;Passeig De Miramar;4cdeddd2f8cdb1f7c5eb8d12;0;Scenic Lookout;http://tour-pedia.org/api/getPlaceDetails?id=136325;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136325;;;
136342;136342;;attraction;4.141.833.038;21.008.031.336.421;Barcelona;Santa Maria De Vallvidrera;4cdfc75d3644a093d974549f;0;Field;http://tour-pedia.org/api/getPlaceDetails?id=136342;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136342;;;
136353;136353;Av Meridiana 97;attraction;41.407.092.408.232;21.868.509.028.769;Barcelona;Orfeo Martinenc;4ce014dcffcf370443971d82;0;General Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=136353;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136353;;;
136370;136370;;attraction;41.458.705.731.205;21.852.956.619.615;Barcelona;Pont Sarajevo;4ce236a0ffcf370490612a82;0;Bridge;http://tour-pedia.org/api/getPlaceDetails?id=136370;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136370;;;
136371;136371;Rambla Brasil;attraction;41.376.627.505.031;21.300.283.167.818;Barcelona;Rambla Brasil;4ce2414effcf37048b942a82;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=136371;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136371;;;
136394;136394;Carrer de Blai;attraction;41.373.669;216.442.957;Barcelona;Oficina LTB;4ce4ecf1c850721edae2c58a;0;Spiritual Center;http://tour-pedia.org/api/getPlaceDetails?id=136394;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136394;;;
136407;136407;Pamplona 91;attraction;41.396.867.790.723;21.909.785.270.691;Barcelona;Pepe Bar;4ce593d40f196dcb7bc531ae;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=136407;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136407;;;
attraction;136432;Avinguda de Madrid;198;136432;41.381.139.475;2.133.462;Barcelona;Cornelia Night;4ce6f70a948f224b5c0ce75d;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=136432;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136432;;
136447;136447;;attraction;41.402.450.904.914;21.544.611.436.037;Barcelona;CAT Centre Artesa Tradicionarius;4ce802e1595cb1f79e1bc614;0;Music Venue;http://tour-pedia.org/api/getPlaceDetails?id=136447;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136447;;;
136481;136481;El Born;attraction;41.385.032.408.938;21.829.389.022.672;Barcelona;El Born;4cea6c1bd99f721ec556bb73;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=136481;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136481;;;
136493;136493;Plaça Els Porxos;attraction;41.414.585.513.893;21.986.013.650.894;Barcelona;Parc Infantil Els Porxos;4cebda2ab4952d43454d65f5;0;Playground;http://tour-pedia.org/api/getPlaceDetails?id=136493;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136493;;;
136499;136499;;attraction;41.415.388.321.168;21.371.721.646.929;Barcelona;Camp de L'Aliga;4cec2d12f1e6a093df631f39;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=136499;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136499;;;
136503;136503;;attraction;41.381.311.962.578;21.634.511.630.232;Barcelona;Ronda Sant Antoni;4cece8584cd4236a80f8a463;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=136503;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136503;;;
136532;136532;Av. Joan XXIII;attraction;41.379.996.588.278;21.206.711.173.704;Barcelona;OAB;4cefb11a28abb60cd6e8c309;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=136532;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136532;;;
attraction;136636;Jordi Girona; 1 Edifici Omega;136636;4.138.834.066;211.358.306;Barcelona;Revistes UPC;4cf502647bf3b60cd518737f;0;Comedy Club;http://tour-pedia.org/api/getPlaceDetails?id=136636;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136636;;
attraction;136714;Carrer de Sant Pere Més Alt;18;136714;41.387.729.767.074;21.759.221.523.757;Barcelona;Arabia;4cfab8950df3236aa99af5a9;0;Middle Eastern Restaurant;http://tour-pedia.org/api/getPlaceDetails?id=136714;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136714;;
5;136716;Carretera Nacional 150; km 1;attraction;;41.439.444.944.297;2.168.447.971.344;Barcelona;Cementiri de Collserola;4cfb5df3ee9cb60cb2fc8fad;0;Cemetery;http://tour-pedia.org/api/getPlaceDetails?id=136716;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136716;
136795;136795;Adrià Margarit 27;attraction;41.414.404;2.131.184;Barcelona;Vetro Club;4d01094f4f56b60c7516a537;0;Nightclub;http://tour-pedia.org/api/getPlaceDetails?id=136795;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136795;;;
attraction;136817;Av del Doctor Marañón;17;136817;41.381.324.845.927;21.144.711.971.283;Barcelona;Up & Down;4d02cabe26adb1f76e6cc870;0;Nightclub;http://tour-pedia.org/api/getPlaceDetails?id=136817;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136817;;
136818;136818;;attraction;4.141.527.137.501;21.399.532.988.305;Barcelona;Camp esportiu Europa;4d033595e350b60cc1d67b42;0;Football Stadium;http://tour-pedia.org/api/getPlaceDetails?id=136818;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136818;;;
136881;136881;Santander 50;attraction;41.427.121.900.559;22.017.292.058.035;Barcelona;Mercuri Rock Bar;4d076cbb30a58cfab968b0e7;0;Rock Club;http://tour-pedia.org/api/getPlaceDetails?id=136881;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136881;;;
attraction;136982;C. París;186;136982;41.393.616.233.949;21.533.739.566.803;Barcelona;Slow Barcelona Cocktails & Boîte;4d0d2b703bbaa143d71d3bda;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=136982;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136982;;
136987;136987;;attraction;4.144.899.609.292;2.188.089.373.846;Barcelona;Plaça De La Trinitat;4d0ddf47eea9b60cb3ea603f;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=136987;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136987;;;
attraction;136989;Carrer del Secretari Coloma;116;136989;41.411.716.430.654;21.615.992.831.359;Barcelona;Estadi Nou Sardenya;4d0df02dbdbfa35d5c766c72;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=136989;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136989;;
attraction;137014;Alegre de Dalt; 55 bis;137014;41.408.995.025.849;2.161.018.787.261;Barcelona;AREA - Espai de Dansa i Creació;4d0fa2c5d467236a1c4cbf4a;0;Dance Studio;http://tour-pedia.org/api/getPlaceDetails?id=137014;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137014;;
137016;137016;;attraction;413.813.097;211.986.801.028;Barcelona;Poliesportiu municipal Arístides Maillol;4d0fc0a3ba378cfaf4237393;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=137016;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137016;;;
137034;137034;;attraction;41.387.553.569.495;21.977.486.947.841;Barcelona;Villa Olimpica;4d113cc899b78cfafd5ec8d5;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=137034;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137034;;;
137113;137113;Turó de la Rovira;attraction;41.419.357;2.161.688;Barcelona;Bunker del Carmel;4d18bf7f2d8c60fc7b0e05c7;0;Scenic Lookout;http://tour-pedia.org/api/getPlaceDetails?id=137113;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137113;;;
137187;137187;Cami de la Foixarda;attraction;4.136.588.223.847;21.460.963.795.733;Barcelona;La Foixarda;4d2061c86e8c370406e9f89f;0;Athletics & Sports;http://tour-pedia.org/api/getPlaceDetails?id=137187;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137187;;;
137194;137194;;attraction;41.431.496.761.469;2.131.097.424.348;Barcelona;Mirador de La Raba;4d20ab04756e8cfa835e6e54;0;Scenic Lookout;http://tour-pedia.org/api/getPlaceDetails?id=137194;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137194;;;
137248;137248;;attraction;41.400.392.503.637;21.348.131.307.839;Barcelona;Bar Jarama;4d24df3fd713b1f7aa72da53;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=137248;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137248;;;
137268;137268;Montjuïc;attraction;41.362.637.808.162;21.583.843.231.201;Barcelona;Muntanya de Montjuïc;4d26c189342d6dcbb4c3e6ca;0;Mountain;http://tour-pedia.org/api/getPlaceDetails?id=137268;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137268;;;
137289;137289;Barri de Gràcia;attraction;41.400.038.706.752;21.575.260.162.354;Barcelona;Vila de Gràcia;4d28388eb818a35dd91b938a;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=137289;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137289;;;
attraction;137291;Agudells;57;137291;41.423.492.846.223;21.582.555.377.212;Barcelona;BocaNord;4d2842c66e27a143121a1824;0;General Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=137291;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137291;;
137372;137372;Avinguda Gaudí;attraction;41.406.524.921.043;2.174.391.746.521;Barcelona;Avinguda Gaudí;4d2c2f95ebacb1f7722f1250;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=137372;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137372;;;
attraction;137402;Ronda de Sant Martí; 10-46;137402;41.426.164.679.096;21.967.836.298.216;Barcelona;Futbol 7 Barcelona;4d2df23649bb721e98a97a95;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=137402;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137402;;
attraction;137404;Passeig del Taulat;262;137404;41.408.715.903.487;22.172.993.050.392;Barcelona;Executive Club Hilton Diagonal Mar BCN;4d2df5db5d4ca1cd2529141b;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=137404;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137404;;
137430;137430;Av Mare De Deu De Montserrat;attraction;4.141.642.448.105;21.620.319.503.137;Barcelona;Plaça De La Font Castellana;4d304784a241f04d5fbab227;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=137430;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137430;;;
137465;137465;;attraction;41.418.425;2.101.854;Barcelona;Merendero Dominguero Vallvidriera;4d31a759b60937042df9eddf;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=137465;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137465;;;
137511;137511;Serra de Collserola;attraction;41.445.428.609.981;21.378.707.885.742;Barcelona;Turó de Valldaura;4d333251d585a0908211a5cd;0;Trail;http://tour-pedia.org/api/getPlaceDetails?id=137511;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137511;;;
attraction;137514;Santa Amàlia;30;137514;41.429.824.884.505;21.636.843.681.335;Barcelona;La Filomena;4d334c186c7c721e4b13b856;0;Pub;http://tour-pedia.org/api/getPlaceDetails?id=137514;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137514;;
attraction;137522;Llacuna;166;137522;41.406.658.904.095;21.920.690.322.433;Barcelona;Social Point;4d341245c6cba35dad2b307a;0;Tech Startup;http://tour-pedia.org/api/getPlaceDetails?id=137522;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137522;;
137557;137557;;attraction;41.446.086;2.198.364;Barcelona;Plaza Roja;4d3721b676b3236aa6cfb779;0;Dog Run;http://tour-pedia.org/api/getPlaceDetails?id=137557;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137557;;;
137605;137605;Plaça de Maragall;attraction;41.420.343.461.389;21.810.478.237.652;Barcelona;Plaça de Maragall;4d3ab5fcfa736ea89cc7188a;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=137605;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137605;;;
attraction;137621;Avda. Diagonal; 593 Interior;137621;41.388.529.512.705;2.131.097.424.348;Barcelona;Ornina;4d3b50c9039eb60c4121f49c;0;Mediterranean Restaurant;http://tour-pedia.org/api/getPlaceDetails?id=137621;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137621;;
137721;137721;Cardenal Vidal i Barraquer 45;attraction;41.432.867.503.219;21.514.856.815.338;Barcelona;Casal de Barri Can Travi;4d429f9f1629b60c1db69889;0;General Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=137721;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137721;;;
137752;137752;;attraction;41.421.658.418.536;22.036.019.440.543;Barcelona;Bar Monleón;4d4415ac1911a0931a40d4d8;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=137752;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137752;;;
137825;137825;Angel Marqués;attraction;41.431.461.863.367;21.432.812.960.496;Barcelona;Caixa Catalunya;4d47ae8f847e6dcb383496c4;0;Gay Bar;http://tour-pedia.org/api/getPlaceDetails?id=137825;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137825;;;
attraction;137859;Av. Dels Muntanyans;44;137859;41.366.857.151.839;21.530.199.050.903;Barcelona;Jardi Botanic Historic;4d4aa21748a06dcb2eb87ca2;0;Garden;http://tour-pedia.org/api/getPlaceDetails?id=137859;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137859;;
137871;137871;Plaça de les Palmeres;attraction;41.436.166.753.623;21.845.708.612.305;Barcelona;Plaça de les Palmeres;4d4b219254c8a143c3ec42be;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=137871;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137871;;;
attraction;137886;Av Diagonal;209;137886;41.403.932.953.354;21.905.808.197.002;Barcelona;Andrea;4d4c4c58a22c224bcccbf893;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=137886;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137886;;
attraction;137891;Carrer Petrarca;52;137891;41.428.521.415.891;21.668.240.831.363;Barcelona;Iglesia San Marcel;4d4c5619a22c224b5a32f993;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=137891;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137891;;
138017;138017;;attraction;41.435.004;2.149.939;Barcelona;CSS CAT;4d5317989163a0935d12e0ae;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=138017;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138017;;;
attraction;138032;C/ Monges; 27-33;138032;41.431.401.513.722;21.876.955.032.349;Barcelona;Sant Pacià;4d544197bbbf3704d67f3e78;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=138032;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138032;;
attraction;138070;Paseig de Fabra i Puig;260;138070;41.430.375.274.872;21.749.815.494.469;Barcelona;Santa Eulalia;4d566978b4deb1f7654e107a;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=138070;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138070;;
138083;138083;C/ Santa Amelia con C/ Eduardo Conde;attraction;41.392.342.615.019;21.226.420.978.699;Barcelona;Jardins Santa Amelia;4d569cfee7f1a1cd64b508a5;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=138083;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138083;;;
138093;138093;Plaça de la Mercè nº1;attraction;41.379.269.609.783;21.791.952.197.829;Barcelona;Basílica de la Mercè;4d56b39358856dcb8f685b6d;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=138093;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138093;;;
138165;138165;;attraction;4.144.569.903.044;21.794.135.927.155;Barcelona;Barrio de Roquetes;4d59a49efe7c224be0427ab5;0;Home (private);http://tour-pedia.org/api/getPlaceDetails?id=138165;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138165;;;
138180;138180;;attraction;41.405.295.313.344;21.187.299.347.725;Barcelona;Ronda De Dalt;4d5ad7cd23e0a093afa15349;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=138180;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138180;;;
138218;138218;Plaça de Joaquim Folguera 10;attraction;41.405.592.171.735;21.394.593.951.885;Barcelona;Barri El Putxet;4d5d8a86b9b2a143f075838c;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=138218;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138218;;;
138224;138224;Calle Telègraf;attraction;41.418.184.172.792;21.703.412.093.656;Barcelona;Ascensor Calle Telègraf;4d5e5989ef378cfaf36160a6;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=138224;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138224;;;
138227;138227;;attraction;41.390.097.650.485;21.092.265.429.292;Barcelona;Avinguda Esplugues;4d5e6f7929ef236af4458c59;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=138227;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138227;;;
138341;138341;;attraction;41.372.912.866.007;21.619.447.057.243;Barcelona;El Poblesec;4d613cf2196ba093323c2356;0;City;http://tour-pedia.org/api/getPlaceDetails?id=138341;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138341;;;
138349;138349;Via Favencia;attraction;41.446.915.879.719;21.857.180.677.647;Barcelona;Nenelandia;4d61656ee4fe54818a2a8b9e;0;General Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=138349;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138349;;;
138412;138412;;attraction;41.424.203.994.284;2.147.050.766.498;Barcelona;Bar Smith;4d656cfa823ca35dd160ff88;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=138412;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138412;;;
138476;138476;Plaça Can Rosés;attraction;41.387.600.090.964;21.349.282.027.326;Barcelona;Plaça Can Rosés;4d68dfb36297721ed654c1b5;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=138476;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138476;;;
attraction;138479;Carrer Arquímedes;30;138479;41.440.899.767.497;21.872.397.214.926;Barcelona;Can Galta;4d68edf967a8f04d50ed06be;0;General Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=138479;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138479;;
138534;138534;Plaça del Marquès de Foronda;attraction;41.370.779.048.375;21.521.827.422.427;Barcelona;Les Quatre Columnes;4d6a4523fd7ea35deef4af4a;0;Sculpture Garden;http://tour-pedia.org/api/getPlaceDetails?id=138534;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138534;;;
138616;138616;Calle Benavent;attraction;41.379.589.594.254;21.233.218.061.198;Barcelona;Carrer Benavent;4d6ea405922f8cfae6e94cfe;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=138616;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138616;;;
138645;138645;Plaça d'Ildefons Cerdà;attraction;413.647.475.142;21.352.958.679.199;Barcelona;Plaça d'Ildefons Cerdà;4d70ed08419da35d56a40cd8;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=138645;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138645;;;
138725;138725;;attraction;41.421.916.690.169;2.119.659.774.715;Barcelona;Museu D'autòmats Del Tibidabo;4d73a51cf7c38cfa308db93d;0;History Museum;http://tour-pedia.org/api/getPlaceDetails?id=138725;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138725;;;
138789;138789;;attraction;41.376.187.347.718;21.302.248.772.483;Barcelona;Bar Ripollès;4d76739b2fcd236a4c888bc6;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=138789;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138789;;;
